Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_54_59_714.jpg;0;1;0;2.956643;105.9286;168.6465;1.366123;292.6445;-0.001469121
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_54_59_782.jpg;0;1;0;2.998117;106.0203;168.4241;1.370044;292.6277;-0.001346172
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_54_59_849.jpg;0;1;0;3.039153;106.0901;168.2546;1.372838;292.6135;-0.001504514
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_54_59_915.jpg;0;1;0;3.094067;106.1608;168.0827;1.375532;292.6016;-0.001024423
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_54_59_981.jpg;0;1;0;3.134793;106.2565;167.8501;1.379417;292.5812;-0.001496672
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_044.jpg;0;1;0;3.175694;106.3292;167.673;1.380534;292.569;-0.001050927
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_116.jpg;0;1;0;3.216134;106.4029;167.4936;1.382419;292.5528;-0.001521921
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_182.jpg;0;1;0;3.269962;106.5025;167.2508;1.389597;292.5323;-0.00156468
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_248.jpg;0;1;0;3.310428;106.5782;167.0661;1.393863;292.5176;-0.001477839
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_315.jpg;0;0.7998949;0;3.361113;106.6547;166.8794;1.391187;292.5038;-0.00109873
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_382.jpg;0;0.5988071;0;3.388703;106.7574;166.6283;1.382205;292.4786;-0.0009289625
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_450.jpg;0;0.3995493;0;3.407299;106.8347;166.4392;1.353567;292.4567;-0.0008296458
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_514.jpg;0;0.2024771;0;3.417247;106.9118;166.2503;1.29218;292.4344;-0.0007656828
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_582.jpg;0;0;0;3.414211;107.014;165.9998;1.144036;292.4056;-0.0006144392
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_648.jpg;0;0;0;3.404049;107.09;165.8133;0.984243;292.3853;-0.0003591315
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_711.jpg;-2.967715;0;0;3.389488;107.1648;165.6277;0.7941737;292.2216;-0.0005035213
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_782.jpg;-5.808804;0;0;3.377777;107.2605;165.3806;0.5062638;291.4873;359.963
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_849.jpg;-5.977462;0;0;3.365347;107.328;165.1949;0.2668957;290.6254;359.8553
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_914.jpg;-2.969428;0;0;3.350528;107.3939;165.0095;0.0207445;289.9089;359.7251
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_00_982.jpg;0;0;0;3.339673;107.4825;164.7625;359.7611;289.5095;359.6358
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_049.jpg;0;0;0;3.327381;107.5489;164.5773;359.6118;289.4554;359.6111
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_115.jpg;0;0;0;3.311309;107.6151;164.3921;359.4957;289.4532;359.6122
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_183.jpg;0;0;0;3.29961;107.703;164.1456;359.3795;289.4648;359.6427
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_249.jpg;-2.974331;0;0;3.287417;107.7669;163.9605;359.3114;289.2615;359.637
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_312.jpg;0;0;0;3.271205;107.8308;163.7754;359.2872;289.0457;359.6665
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_380.jpg;0;0;0;3.259674;107.8945;163.5909;359.2661;288.9801;359.7031
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_447.jpg;0;0;0;3.248532;107.9794;163.3455;359.2629;288.9711;359.778
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_513.jpg;0;0;0;3.236492;108.0426;163.1619;359.2732;288.9722;359.8378
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_580.jpg;0;0;0;3.221766;108.1054;162.9789;359.2818;288.9723;359.8932
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_646.jpg;0;0;0;3.210773;108.1889;162.736;359.2904;288.9719;359.9619
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_712.jpg;0;0;0;3.19982;108.2512;162.5546;359.295;288.9716;0.008746537
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_780.jpg;0;0;0;3.185275;108.3336;162.3131;359.3219;288.9605;0.03747749
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_848.jpg;0;0;0;3.173455;108.3954;162.1328;359.3503;288.9561;0.05082714
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_915.jpg;0;0;0;3.159062;108.457;161.9531;359.373;288.9548;0.06379196
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_01_983.jpg;0;0;0;3.148331;108.5387;161.7144;359.404;288.9492;0.06552685
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_050.jpg;0;0;0;3.136979;108.5998;161.536;359.4364;288.9438;0.05271741
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_115.jpg;0;0;0;3.12278;108.6607;161.3584;359.4604;288.9426;0.04301212
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_183.jpg;0;0;0;3.112213;108.7416;161.1227;359.4795;288.9423;0.03060091
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_249.jpg;0;0;0;3.101686;108.802;160.9468;359.4849;288.9423;0.02158626
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_315.jpg;0;0;0;3.087446;108.862;160.7713;359.4982;288.9357;-0.003451892
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_383.jpg;0;0;0;3.076736;108.9419;160.5384;359.5106;288.9329;359.9677
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_450.jpg;0;0;0;3.066328;109.0018;160.3645;359.519;288.9369;359.9601
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_515.jpg;0;0;0;3.051987;109.0614;160.1911;359.5318;288.9412;359.9618
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_583.jpg;0;0;0;3.041669;109.1404;159.9611;359.5356;288.9424;359.9618
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_650.jpg;-3.053607;0;0;3.031292;109.1981;159.7888;359.5391;288.7289;359.9369
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_714.jpg;-5.944363;0;0;3.019542;109.2523;159.616;359.5445;288.124;359.8481
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_783.jpg;-9.042192;0;0;3.002389;109.3185;159.3848;359.5807;286.7455;359.6456
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_851.jpg;-12.06276;0;0;2.9877;109.3616;159.2105;359.6229;285.2576;359.398
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_917.jpg;-15;0;0;2.964839;109.3984;159.0354;359.6942;283.4207;359.0809
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_02_983.jpg;-15;0;0;2.94867;109.4408;158.7995;359.9695;280.8043;358.7619
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_049.jpg;-15;0;0;2.92782;109.4672;158.6259;0.01519359;278.7602;358.7224
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_116.jpg;-15;0;0;2.915776;109.4889;158.4545;359.9442;276.7591;358.8732
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_184.jpg;-11.99574;0;0;2.894922;109.5026;158.2242;359.9456;274.3372;358.9175
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_250.jpg;-8.966319;0;0;2.884098;109.5081;158.0515;359.9732;272.8371;358.9213
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_316.jpg;-5.965694;0;0;2.871249;109.5108;157.8793;359.9931;271.6588;358.9142
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_383.jpg;-2.991729;0;0;2.86222;109.5129;157.6508;359.9922;270.7041;358.9661
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_451.jpg;-0.02657309;0;0;2.85289;109.5137;157.4803;359.9713;270.3596;359.0243
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_515.jpg;-4.070798;0;0;2.839977;109.5132;157.3106;359.9379;270.062;359.0734
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_584.jpg;-4.223066;0;0;2.83002;109.5102;157.0853;359.8918;269.5085;359.1223
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_651.jpg;1.309952;0;0;2.819987;109.5081;156.9171;359.8506;269.3022;359.1915
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_716.jpg;4.475976;0;0;2.806186;109.5086;156.7497;359.7907;269.5922;359.3279
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_781.jpg;7.479774;0;0;2.794729;109.5146;156.5279;359.6909;270.638;359.6325
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_848.jpg;4.606283;0;0;2.783822;109.5208;156.3624;359.6158;271.3857;359.884
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_914.jpg;7.590912;0;0;2.773491;109.5301;156.1978;359.5413;272.2744;0.1891225
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_03_980.jpg;10.60429;0;0;2.755301;109.5484;155.9788;359.5227;273.9053;0.6187871
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_053.jpg;13.69105;0;0;2.738498;109.5678;155.815;359.5959;275.4728;0.9539487
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_117.jpg;15;0;0;2.715544;109.5916;155.6501;359.838;277.2472;1.188434
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_185.jpg;15;0;0;2.69371;109.6289;155.4347;0.06743155;279.8242;1.236193
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_250.jpg;15;0;0;2.685128;109.6622;155.2801;359.9681;281.8296;1.096644
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_316.jpg;11.97243;0;0;2.66475;109.7039;155.1278;359.8894;283.6544;1.060065
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_385.jpg;9.000814;0;0;2.655638;109.7645;154.9251;359.882;285.5694;1.001651
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_451.jpg;6.024277;0;0;2.646293;109.8124;154.7739;359.9043;286.6218;0.9536209
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_516.jpg;2.98292;0;0;2.635073;109.8612;154.6236;359.9122;287.338;0.9087652
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_584.jpg;0.00201948;0;0;2.626584;109.9252;154.4239;359.8971;287.696;0.8028893
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_647.jpg;0;0;0;2.617749;109.9727;154.275;359.8672;287.7383;0.7056419
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_714.jpg;0;0;0;2.606076;110.02;154.1266;359.831;287.7455;0.5994288
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_785.jpg;0;0;0;2.597371;110.083;153.9299;359.7687;287.7479;0.4570768
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_851.jpg;0;0;0;2.588657;110.13;153.783;359.7152;287.7486;0.350942
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_917.jpg;0;0.2004034;0;2.579564;110.1769;153.6364;359.6678;287.7475;0.2436426
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_04_985.jpg;0;0.401579;0;2.582896;110.24;153.4398;359.6504;287.7465;0.1045558
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_051.jpg;0;0.6027387;0;2.594608;110.2879;153.2906;359.686;287.7468;0.009422237
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_117.jpg;0;0.8027973;0;2.624761;110.3365;153.1391;359.777;287.7473;359.9229
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_185.jpg;0;0.6039817;0;2.652247;110.4025;152.9336;359.9748;287.7477;359.8227
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_250.jpg;0;0.4038925;0;2.672543;110.4526;152.7778;0.147254;287.7477;359.7594
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_317.jpg;0;0.206358;0;2.685484;110.503;152.6223;0.2821317;287.7589;359.7363
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_383.jpg;0;0.2048728;0;2.684944;110.5697;152.4159;0.4042859;287.7706;359.7276
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_447.jpg;0;0.3967785;0;2.687173;110.6198;152.2612;0.4688488;287.7798;359.7368
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_516.jpg;0;0.6035649;0;2.70425;110.6701;152.1058;0.5312995;287.7903;359.758
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_584.jpg;0;0.8033293;0;2.727763;110.7381;151.896;0.6395693;287.8071;359.8044
Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_650.jpg;0;1;0;2.759554;110.7902;151.7358;0.7548138;287.8224;359.8527
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_716.jpg;0;1;0;2.813452;110.8432;151.5728;0.9028082;287.8408;359.9123
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_781.jpg;0;1;0;2.854248;110.9154;151.3513;1.135742;287.8669;-0.00258372
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_846.jpg;0;1;0;2.895126;110.9694;151.1819;1.318428;287.8547;-0.0009888116
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_917.jpg;0;1;0;2.948739;111.0236;151.0114;1.424105;287.8364;-0.002653401
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_05_984.jpg;0;1;0;2.995492;111.096;150.7832;1.370135;287.8037;-0.001005299
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_052.jpg;0;1;0;3.039003;111.1512;150.6088;1.348017;287.7837;-0.0008684081
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_118.jpg;0;1;0;3.092619;111.2072;150.4317;1.355546;287.7635;-0.000928058
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_185.jpg;0;1;0;3.132752;111.283;150.1915;1.387051;287.7362;-0.001511169
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_252.jpg;0;1;0;3.173294;111.3405;150.009;1.393838;287.7185;-0.001576692
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_317.jpg;0;1;0;3.227754;111.3987;149.8241;1.391669;287.7053;-0.001573849
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_384.jpg;0;1;0;3.268393;111.4774;149.5741;1.390144;287.6887;-0.0009891343
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_450.jpg;0;1;0;3.308239;111.5371;149.3838;1.392783;287.6707;-0.001572649
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_517.jpg;0;1;0;3.362423;111.5976;149.1912;1.395705;287.6556;-0.001462054
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_584.jpg;0;1;0;3.401853;111.6792;148.9308;1.398876;287.6345;-0.001452675
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_651.jpg;0;1;0;3.441571;111.7412;148.7328;1.403898;287.6178;-0.001514088
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_718.jpg;0;1;0;3.494446;111.8039;148.5325;1.406634;287.6025;-0.001152061
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_785.jpg;0;1;0;3.533875;111.8884;148.2619;1.411404;287.579;-0.001532442
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_852.jpg;0;1;0;3.573179;111.9526;148.0564;1.412154;287.5632;-0.00118349
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_917.jpg;0;0.8997888;0;3.625878;112.0174;147.8485;1.415925;287.5447;-0.001541959
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_06_984.jpg;0;0.7028848;0;3.657159;112.1044;147.5688;1.409724;287.5206;-0.001026013
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_051.jpg;0;0.502601;0;3.680659;112.17;147.3578;1.388715;287.498;-0.0009699182
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_117.jpg;0;0.3018527;0;3.696413;112.2355;147.1467;1.34013;287.4739;-0.0008995098
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_184.jpg;0;0.1003946;0;3.697609;112.3225;146.8662;1.214183;287.4421;-0.0007453916
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_251.jpg;0;0;0;3.690353;112.3872;146.6573;1.068022;287.4194;-0.0005740357
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_318.jpg;0;0;0;3.674807;112.4515;146.4496;0.8849266;287.3983;-0.0002640343
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_385.jpg;0;0;0;3.663026;112.5367;146.1745;0.6033155;287.3738;0.002362363
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_451.jpg;0;0;0;3.651229;112.6003;145.9693;0.3773784;287.3608;0.01132218
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_518.jpg;0;0;0;3.635377;112.6638;145.7648;0.1485866;287.3525;0.02727163
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_585.jpg;0;0;0;3.623327;112.7483;145.4927;359.8735;287.3403;0.03853577
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_651.jpg;0;0;0;3.61075;112.8113;145.2886;359.7169;287.3204;0.007607254
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_717.jpg;0;0;0;3.593835;112.8748;145.085;359.5803;287.3167;-0.003056538
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_784.jpg;0;0;0;3.581037;112.9594;144.8141;359.4352;287.3199;-0.001556092
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_851.jpg;0;0;0;3.568035;113.0227;144.6114;359.3531;287.3206;-0.001739188
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_919.jpg;0;0;0;3.55174;113.0858;144.409;359.2907;287.3207;-0.002154616
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_07_985.jpg;0;0;0;3.538472;113.1698;144.1397;359.2416;287.322;0.002322054
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_052.jpg;0;0;0;3.526361;113.2325;143.9385;359.2076;287.3222;0.004748008
