Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_116.jpg;0;0;0;3.509038;113.2951;143.7373;359.2174;287.3173;359.9938
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_182.jpg;0;0;0;3.496971;113.3783;143.4702;359.2264;287.3161;359.9874
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_250.jpg;-2.000057;0;0;3.485029;113.4398;143.2705;359.2309;287.217;359.9657
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_318.jpg;-1.927425;0;0;3.467521;113.4994;143.0706;359.261;286.8345;359.9229
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_385.jpg;0;0;0;3.455235;113.579;142.8053;359.3048;286.6451;359.8994
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_452.jpg;-1.973166;0;0;3.44348;113.6376;142.607;359.3296;286.5173;359.8669
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_518.jpg;0;0;0;3.427161;113.6963;142.4092;359.3683;286.4402;359.8627
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_585.jpg;0;0;0;3.415144;113.7739;142.1465;359.4169;286.4177;359.8651
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_652.jpg;0;0;0;3.403581;113.8318;141.9505;359.4413;286.4142;359.8673
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_719.jpg;0;0;0;3.38825;113.8894;141.7552;359.456;286.4133;359.8716
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_785.jpg;1.498757;0;0;3.3768;113.9666;141.4962;359.4781;286.4938;359.9122
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_849.jpg;4.343306;0;0;3.364449;114.0267;141.3035;359.4911;286.8863;0.006380462
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_915.jpg;1.342841;0;0;3.348519;114.0875;141.1119;359.4946;287.3198;0.1151904
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_08_982.jpg;0;0;0;3.336967;114.167;140.8569;359.5167;287.4845;0.1848171
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_052.jpg;3.150305;0;0;3.325163;114.2281;140.6669;359.5353;287.7205;0.2566181
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_119.jpg;6.130872;0;0;3.30798;114.2921;140.4786;359.558;288.2951;0.3780454
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_186.jpg;3.130549;0;0;3.295102;114.3797;140.2294;359.606;289.1421;0.542778
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_252.jpg;0.1336379;0;0;3.283821;114.4451;140.043;359.6472;289.442;0.6167231
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_318.jpg;0;0;0;3.268794;114.5101;139.8575;359.6769;289.5186;0.6629363
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_382.jpg;0;0;0;3.257349;114.5967;139.6113;359.7037;289.5382;0.6955066
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_453.jpg;0;0;0;3.246294;114.6614;139.4275;359.7233;289.534;0.6852992
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_519.jpg;0;0;0;3.231577;114.7259;139.2445;359.7303;289.5303;0.6619368
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_585.jpg;0;0;0;3.220479;114.8116;139.0018;359.7268;289.5271;0.608669
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_652.jpg;0;0;0;3.209703;114.8755;138.8206;359.7172;289.5229;0.5499346
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_719.jpg;0;0;0;3.195123;114.9394;138.6401;359.6985;289.5214;0.4855633
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_786.jpg;0;0;0;3.184406;115.0241;138.4007;359.6619;289.5187;0.3889177
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_853.jpg;0;0;0;3.173429;115.0874;138.2219;359.6339;289.516;0.3078489
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_919.jpg;0;0;0;3.159176;115.1505;138.0438;359.5981;289.5157;0.2297373
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_09_985.jpg;0;0;0;3.14851;115.2343;137.8075;359.5417;289.5161;0.1302018
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_053.jpg;0;0;0;3.137854;115.2969;137.6308;359.5081;289.5109;0.04638696
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_119.jpg;0;0;0;3.123237;115.3593;137.4547;359.4765;289.5088;359.9691
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_186.jpg;0;0;0;3.112619;115.4429;137.2207;359.4536;289.519;359.9055
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_252.jpg;0;0;0;3.101253;115.5051;137.0458;359.4432;289.5231;359.8681
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_320.jpg;0;0;0;3.086548;115.5675;136.8712;359.4539;289.5334;359.8607
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_386.jpg;0;0;0;3.076031;115.6499;136.6394;359.4582;289.5361;359.8473
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_452.jpg;0;0;0;3.065595;115.7116;136.4662;359.4642;289.5414;359.8525
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_519.jpg;0;0;0;3.051142;115.7731;136.2935;359.4775;289.5463;359.8685
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_587.jpg;0;0;0;3.040802;115.8545;136.0643;359.4845;289.5475;359.8881
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_653.jpg;0;0;0;3.030504;115.9153;135.8932;359.4825;289.5476;359.9036
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_719.jpg;2.144622;0;0;3.01633;115.9765;135.7226;359.4951;289.598;359.948
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_786.jpg;6.02596;0;0;3.004991;116.062;135.4981;359.4961;290.3022;0.10918
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_853.jpg;3.554584;0;0;2.993426;116.1274;135.3308;359.5146;290.9168;0.2291834
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_919.jpg;4.530879;0;0;2.978728;116.1937;135.1643;359.5467;291.4392;0.3440065
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_10_986.jpg;7.535105;0;0;2.966362;116.2872;134.9454;359.6034;292.5596;0.5748319
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_054.jpg;10.48668;0;0;2.952312;116.3621;134.7843;359.6661;293.8218;0.8116146
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_122.jpg;13.55073;0;0;2.931371;116.4688;134.5721;359.877;295.9403;1.107974
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_187.jpg;15;0;0;2.911473;116.554;134.4172;0.05513863;297.8802;1.256655
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_253.jpg;15;0;0;2.896104;116.6396;134.2682;0.002842986;299.9269;1.224038
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_320.jpg;13.50619;0;0;2.87679;116.7309;134.1233;359.9611;301.9117;1.092536
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_387.jpg;10.52482;0;0;2.864091;116.8622;133.937;359.943;304.1755;1.077644
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_454.jpg;7.532808;0;0;2.854376;116.9635;133.7996;359.9498;305.4929;1.072247
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_520.jpg;4.495434;0;0;2.841617;117.0661;133.6632;359.9773;306.4345;1.042639
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_586.jpg;1.491652;0;0;2.832327;117.2032;133.483;359.9914;307.1047;0.9813669
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_653.jpg;0;0;0;2.819803;117.3052;133.3483;359.9784;307.2355;0.9044779
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_720.jpg;0;0;0;2.810402;117.4068;133.2143;359.9516;307.2621;0.8129108
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_787.jpg;-0.01411177;0;0;2.800656;117.5406;133.036;359.8913;307.1043;0.6549134
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_852.jpg;0;0;0;2.791419;117.6409;132.9033;359.8374;307.0782;0.5395321
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_919.jpg;-1.562926;0;0;2.778915;117.7406;132.771;359.7765;307.0412;0.4182899
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_11_987.jpg;-4.548968;0;0;2.768684;117.8699;132.5933;359.6826;306.5215;0.1795973
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_053.jpg;-7.562858;0;0;2.757434;117.9631;132.4585;359.606;305.6969;359.9222
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_117.jpg;-7.48931;0;0;2.739721;118.0534;132.3219;359.5636;304.5845;359.6387
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_183.jpg;-4.636447;0;0;2.728407;118.1722;132.1389;359.5793;303.4229;359.3277
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_253.jpg;-4.706186;0;0;2.718509;118.2606;132.0009;359.6451;302.8006;359.1571
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_320.jpg;-7.809315;0;0;2.701469;118.3473;131.8607;359.8153;302.0443;359.0518
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_387.jpg;-10.79485;0;0;2.685716;118.4548;131.6707;0.04852127;300.3965;358.8602
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_454.jpg;-7.758157;0;0;2.674268;118.532;131.5311;0.03088062;299.0915;358.8779
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_520.jpg;-4.797297;0;0;2.664618;118.6056;131.3915;359.933;298.141;358.953
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_587.jpg;-1.789105;0;0;2.655434;118.7024;131.2042;359.8582;297.4709;359.0898
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_654.jpg;0;0;0;2.643278;118.7747;131.0643;359.7985;297.3243;359.2148
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_720.jpg;0;0;0;2.634373;118.8469;130.9249;359.7364;297.2947;359.3488
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_787.jpg;0;0;0;2.625421;118.9424;130.7397;359.6512;297.2876;359.5265
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_854.jpg;0;0;0;2.616544;119.0137;130.6013;359.5867;297.2861;359.6563
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_921.jpg;0;0;0;2.604687;119.1084;130.4175;359.5035;297.285;359.821
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_12_988.jpg;0;0;0;2.595784;119.1791;130.28;359.4456;297.2844;359.9358
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_054.jpg;0;0;0;2.586878;119.2495;130.1427;359.4038;297.278;0.02770109
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_121.jpg;0;0;0;2.574125;119.3432;129.96;359.3801;297.2708;0.1212582
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_187.jpg;0;0;0;2.564879;119.4133;129.823;359.3915;297.2603;0.1572202
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_254.jpg;0;0;0;2.552793;119.4834;129.6866;359.4006;297.2583;0.1949836
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_321.jpg;0;0;0;2.543738;119.5764;129.5051;359.4345;297.2493;0.2106653
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_387.jpg;0;0;0;2.534753;119.6461;129.3696;359.4596;297.2478;0.2181735
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_454.jpg;0;0;0;2.523255;119.7155;129.2346;359.4803;297.2475;0.2210164
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_520.jpg;0;0;0;2.514246;119.7846;129.0999;359.5137;297.2415;0.2020163
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_588.jpg;0;0;0;2.505704;119.8765;128.9212;359.5476;297.2404;0.1790427
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_652.jpg;0;0;0;2.494398;119.9451;128.7878;359.5652;297.2403;0.1596913
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_721.jpg;0;0;0;2.48596;120.0362;128.6109;359.5789;297.2403;0.1317758
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_787.jpg;0;0;0;2.477551;120.1041;128.4787;359.5869;297.2379;0.1043586
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_851.jpg;0;0;0;2.468876;120.1719;128.347;359.5972;297.2357;0.07227503
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_917.jpg;0;0;0;2.457738;120.2394;128.2158;359.6013;297.2353;0.04296102
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_13_988.jpg;0;0;0;2.449423;120.329;128.0417;359.5981;297.2353;0.006920052
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_054.jpg;0;0;0;2.438374;120.396;127.9118;359.5902;297.2353;359.9825
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_122.jpg;0;0;0;2.429753;120.4851;127.7391;359.5946;297.2415;359.9739
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_188.jpg;0;0;0;2.421506;120.5516;127.6101;359.5914;297.242;359.9649
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_254.jpg;0;0;0;2.410256;120.618;127.4816;359.5977;297.2469;359.9711
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_320.jpg;0;0;0;2.402081;120.684;127.3534;359.5984;297.2476;359.9737
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_388.jpg;0;0;0;2.393946;120.7716;127.1833;359.5922;297.2478;359.9773
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_455.jpg;0;0;0;2.382838;120.8372;127.0562;359.5967;297.2527;359.9942
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_521.jpg;0;0;0;2.374755;120.9242;126.8875;359.594;297.2534;0.008848112
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_588.jpg;0;0;0;2.366709;120.989;126.7613;359.5966;297.2496;0.008093221
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_654.jpg;0;0;0;2.355695;121.0537;126.6356;359.5986;297.2482;0.006947646
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_722.jpg;0;0;0;2.347712;121.1396;126.4688;359.5945;297.248;0.006094462
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_788.jpg;0;0;0;2.339756;121.2037;126.344;359.5973;297.2446;-0.002963401
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_853.jpg;0;0;0;2.32883;121.2677;126.2197;359.6001;297.2438;359.9905
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_921.jpg;0;0;0;2.320938;121.3526;126.0548;359.597;297.2437;359.9835
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_14_988.jpg;0;0;0;2.312945;121.4163;125.9315;359.6037;297.2483;359.9928
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_054.jpg;0;0;0;2.302323;121.4795;125.8087;359.6046;297.249;-0.002751224
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_122.jpg;0;0;0;2.294522;121.5635;125.6457;359.5994;297.2491;0.002388897
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_189.jpg;0;0;0;2.286609;121.6262;125.5237;359.6059;297.2466;-0.0011493
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_254.jpg;0;0;0;2.276089;121.6887;125.4023;359.6068;297.2463;-0.001529972
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_322.jpg;0;0;0;2.268376;121.7718;125.241;359.6066;297.2467;-0.0008071753
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_389.jpg;0;0;0;2.260391;121.8339;125.1205;359.6109;297.2471;0.001037886
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_454.jpg;0;0;0;2.250172;121.8957;125.0005;359.6107;297.2472;0.00244499
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_522.jpg;0;0;0;2.242547;121.9777;124.841;359.6128;297.2437;-0.005006616
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_589.jpg;0;0;0;2.234669;122.039;124.7219;359.6149;297.2427;359.9879
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_654.jpg;0;0;0;2.224577;122.1001;124.6033;359.6128;297.2425;359.9822
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_721.jpg;0;0;0;2.216769;122.1814;124.4457;359.6204;297.2471;359.9911
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_789.jpg;0;0;0;2.209249;122.242;124.3279;359.6201;297.2474;-0.005688512
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_855.jpg;0;0;0;2.199275;122.3025;124.2107;359.6199;297.2496;0.002127924
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_922.jpg;0;0;0;2.191564;122.3828;124.0549;359.6228;297.2516;0.01664725
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_15_989.jpg;0;0;0;2.184136;122.4426;123.9384;359.6247;297.2493;0.0196774
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_055.jpg;0;0;0;2.174007;122.5024;123.8223;359.6293;297.2475;0.01812796
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_123.jpg;0;0;0;2.166641;122.5817;123.6683;359.6286;297.2472;0.0170926
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_189.jpg;0;0;0;2.159302;122.6408;123.5532;359.6311;297.244;0.007903598
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_254.jpg;0;0;0;2.149303;122.6999;123.4385;359.6325;297.2431;-0.0007116816
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_321.jpg;0;0;0;2.142021;122.7782;123.2863;359.6282;297.243;359.9896
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_389.jpg;0;0;0;2.134659;122.837;123.1726;359.6327;297.2468;-0.005153717
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_456.jpg;0;0;0;2.124861;122.8953;123.0593;359.6323;297.2474;-0.003563311
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_522.jpg;1.499519;0;0;2.11766;122.9732;122.909;359.6306;297.3215;0.005402952
C:\Users\baike\RoboND-Rover-Project\BK_dataset\IMG\IMG\robocam_2018_01_21_16_55_16_590.jpg;4.473675;0;0;2.109746;123.0335;122.7978;359.6318;297.6975;0.05966458
